height,reach,weight,primary_division,basic_info_hometown,basic_info_name,basic_info_nationality,basic_info_nickname,fight_history_professional_count,fight_history_professional_draw_count,fight_history_professional_loss_count,fight_history_professional_nc_count,fight_history_professional_win_count,record_summary_draws,record_summary_losses_decision_percentage,record_summary_losses_decisions,record_summary_losses_knockouts,record_summary_losses_ko_percentage,record_summary_losses_others,record_summary_losses_submission_percentage,record_summary_losses_submissions,record_summary_losses_total,record_summary_no_contests,record_summary_wins_decision_percentage,record_summary_wins_decisions,record_summary_wins_knockouts,record_summary_wins_ko_percentage,record_summary_wins_others,record_summary_wins_submission_percentage,record_summary_wins_submissions,record_summary_wins_total,record_summary_win_ratio
172.72,175.26,65.77083999999999,Featherweight,"Escondido, California",Robbie Peralta,United States,Problems,29,0,9,1,19,0,33,3,2,22,0,44,4,9,1,21,4,13,68,0,10,2,19,0.6785714285714286
167.64,170.18,70.30676,Lightweight,"Minneapolis, Minnesota",Sean Sherk,United States,The Muscle Shark,41,1,4,0,36,1,50,2,2,50,0,0,0,4,0,41,15,10,27,0,30,11,36,0.9
185.42,187.96,77.11064,Welterweight,St. Petersburg,Alexander Yakovlev,Russia,Russian Thunder,39,1,13,0,25,1,53,7,1,7,0,38,5,13,0,28,7,9,36,0,36,9,25,0.6578947368421053
182.88,185.42,108.86208,Heavyweight,Rio De Janeiro,Hugo Duarte,Brazil,,9,0,3,0,6,0,0,0,3,100,0,0,0,3,0,0,0,3,50,1,33,2,6,0.6666666666666666
182.88,185.42,77.11064,Welterweight,Helsinki,Kai Puolakka,Finland,,17,0,6,0,11,0,33,2,0,0,0,66,4,6,0,36,4,1,9,0,54,6,11,0.6470588235294118
167.64,170.18,56.699,Flyweight,Luanda,Manel Kape,Angola,Starboy,28,0,7,0,21,0,71,5,0,0,0,28,2,7,0,14,3,13,61,0,23,5,21,0.75
175.26,177.8,77.11064,Welterweight,"New Orleans, Louisiana",Melvin Guillard,United States,The Young Assassin,59,2,22,3,32,2,31,7,6,27,0,40,9,22,3,28,9,21,65,0,6,2,32,0.5925925925925926
162.56,165.1,65.77083999999999,Featherweight,"Januaria, Minas Gerais",Wilson Reis,Brazil,,42,0,14,0,28,0,57,8,5,35,0,7,1,14,0,53,15,0,0,0,46,13,28,0.6666666666666666
180.34,182.88,70.30676,Lightweight,"Hazel Park, Michigan",Myles Jury,United States,Fury,25,0,6,0,19,0,50,3,1,16,0,33,2,6,0,31,6,10,52,0,15,3,19,0.76
187.96,190.5,77.11064,Welterweight,"Huntington Beach, California",Jamie Yager,United States,The Chosyn 1,13,0,4,0,9,0,0,0,2,50,1,25,1,4,0,22,2,3,33,0,44,4,9,0.6923076923076923
200.66,203.2,107.501304,Heavyweight,"Curitiba, Parana",Vinicius Kappke de Queiroz,Brazil,Spartan,12,0,4,0,8,0,50,2,1,25,0,25,1,4,0,0,0,6,75,0,25,2,8,0.6666666666666666
175.26,177.8,70.30676,Lightweight,"Bridgwater, Somerset",Shaun Luther,England,,9,0,5,0,4,0,20,1,2,40,0,40,2,5,0,0,0,3,75,0,25,1,4,0.4444444444444444
182.88,185.42,76.657048,Welterweight,"Victoriaville, Quebec",Jonathan Goulet,Canada,The Road Warrior,36,0,12,1,23,0,0,0,10,83,0,16,2,12,1,13,3,12,52,0,34,8,23,0.6571428571428571
185.42,187.96,77.11064,Welterweight,Oslo,Simeon Thoresen,Norway,The Grin,24,1,6,0,17,1,66,4,2,33,0,0,0,6,0,5,1,1,5,0,88,15,17,0.7391304347826086
162.56,165.1,56.699,Flyweight,"Carlsbad, California",Nick Garcia,United States,Nitro,13,0,3,1,9,0,100,3,0,0,0,0,0,3,1,11,1,2,22,0,66,6,9,0.75
177.8,180.34,92.98636,Light Heavyweight,"Chicago, Illinois",Jim Czajkowski,United States,,9,0,2,0,7,0,50,1,0,0,0,50,1,2,0,14,1,0,0,0,85,6,7,0.7777777777777778
177.8,180.34,74.84268,Welterweight,Nizhny Novgorod,Alimjon Shadmanov,Russia,,15,0,8,0,7,0,12,1,4,50,0,37,3,8,0,42,3,1,14,0,42,3,7,0.4666666666666667
175.26,177.8,70.30676,Lightweight,"Lakeville, Ohio",John Gunther,United States,The Machine,6,0,1,0,5,0,0,0,0,0,0,100,1,1,0,60,3,1,20,0,20,1,5,0.8333333333333334
180.34,182.88,65.77083999999999,Featherweight,"London, Greater London",David Lee,England,,22,0,10,0,12,0,10,1,3,30,0,60,6,10,0,0,0,0,0,0,100,12,12,0.5454545454545454
170.18,172.72,61.23492,Bantamweight,"Jacksonville, North Carolina",Jarrod Card,United States,The Wild Card,25,1,9,0,15,1,44,4,4,44,1,0,0,9,0,46,7,2,13,0,40,6,15,0.625
165.1,167.64,60.781328,Bantamweight,"Tepic, Nayarit",Mahatma Garcia,Mexico,La Arana,27,1,11,0,15,1,18,2,3,27,0,54,6,11,0,33,5,5,33,0,33,5,15,0.5769230769230769
172.72,175.26,77.11064,Welterweight,"Portland, Oregon",Mike Pierce,United States,,24,0,7,0,17,0,85,6,0,0,0,14,1,7,0,47,8,8,47,0,5,1,17,0.7083333333333334
170.18,172.72,65.77083999999999,Featherweight,"Anaheim, California",Chris Hansen,United States,The Sinister,7,0,5,0,2,0,0,0,3,60,0,40,2,5,0,0,0,1,50,0,50,1,2,0.2857142857142857
165.1,167.64,56.699,Flyweight,Hradec Kralove,David Dvorak,Czech Republic,The Undertaker,27,0,6,0,21,0,83,5,1,16,0,0,0,6,0,23,5,8,38,0,38,8,21,0.7777777777777778
177.8,180.34,70.30676,Lightweight,Dushanbe,Nurullo Aliev,Tajikistan,Tajik Eagle,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,80,8,2,20,0,0,0,10,1.0
175.26,177.8,65.77083999999999,Featherweight,"South Lyon, Michigan",Collin Anglin,United States,,16,0,6,0,10,0,33,2,4,66,0,0,0,6,0,30,3,7,70,0,0,0,10,0.625
180.34,182.88,83.91452,Middleweight,"Schaumburg, Illinois",Mike Pitz,United States,,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,1,5,62,0,25,2,8,1.0
185.42,187.96,115.66596,Heavyweight,"Phoenix, Arizona",Gary Marshall,United States,Big Boss,7,0,5,0,2,0,0,0,2,40,0,60,3,5,0,50,1,1,50,0,0,0,2,0.2857142857142857
175.26,177.8,63.50288,Featherweight,"Winnipeg, Manitoba",Curtis Brigham,Canada,,16,0,5,0,11,0,20,1,3,60,0,20,1,5,0,0,0,1,9,0,90,10,11,0.6875
170.18,172.72,61.23492,Bantamweight,Oklahoma,Jacky Brandon Bryant,United States,,5,0,2,0,3,0,0,0,1,50,0,50,1,2,0,0,0,1,33,0,66,2,3,0.6
175.26,177.8,71.667536,Welterweight,"Choshi, Chiba",Daizo Ishige,Japan,,11,1,2,0,8,1,50,1,0,0,0,50,1,2,0,75,6,2,25,0,0,0,8,0.8
177.8,180.34,77.11064,Welterweight,"Townsville, Queensland",Ian Bone,Australia,Hitman,17,0,7,0,10,0,14,1,3,42,0,42,3,7,0,0,0,3,30,0,70,7,10,0.5882352941176471
170.18,172.72,61.23492,Bantamweight,"Scottsdale, Arizona",Roman Salazar,United States,El Gallito,25,0,10,1,14,0,50,5,2,20,0,30,3,10,1,28,4,6,42,1,21,3,14,0.5833333333333334
167.64,170.18,62.595696,Featherweight,"Coari, Amazonas",Rodrigo Praia,Brazil,,29,0,11,0,18,0,36,4,4,36,0,27,3,11,0,38,7,10,55,0,5,1,18,0.6206896551724138
165.1,167.64,56.699,Flyweight,"Shikokuchuo, Ehime",Yasuhiro Urushitani,Japan,,35,6,8,0,21,6,50,4,1,12,0,37,3,8,0,76,16,4,19,0,4,1,21,0.7241379310344828
187.96,190.5,77.11064,Welterweight,"Macomb Township, Michigan",Ben Lagman,United States,Bad News,11,0,5,0,6,0,0,0,2,40,0,60,3,5,0,0,0,3,50,0,50,3,6,0.5454545454545454
170.18,172.72,65.77083999999999,Featherweight,"Mankato, Minnesota",John Castaneda,United States,Sexi Mexi,28,0,7,0,21,0,71,5,2,28,0,0,0,7,0,33,7,8,38,0,28,6,21,0.75
175.26,177.8,84.368112,Featherweight,Rabat,Abu Azaitar,Morocco,Captain Morocco,19,1,4,0,14,1,25,1,2,50,1,0,0,4,0,42,6,7,50,0,7,1,14,0.7777777777777778
185.42,187.96,77.11064,Welterweight,"Liverpool, Merseyside",Danny Roberts,England,Hot Chocolate,26,0,8,0,18,0,12,1,5,62,0,25,2,8,0,27,5,8,44,0,27,5,18,0.6923076923076923
170.18,172.72,66.224432,Lightweight,"Oroville, California",Tyler Diamond,United States,,18,0,4,0,14,0,75,3,0,0,0,25,1,4,0,50,7,5,35,0,14,2,14,0.7777777777777778
177.8,180.34,61.23492,Bantamweight,"Houston, Texas",Leomana Martinez,United States,Manaboi,16,0,5,1,10,0,60,3,1,20,0,20,1,5,1,20,2,8,80,0,0,0,10,0.6666666666666666
175.26,177.8,70.30676,Lightweight,"Recife, Pernambuco",Junior Assuncao,Brazil,,24,0,8,0,16,0,37,3,3,37,0,25,2,8,0,31,5,4,25,0,43,7,16,0.6666666666666666
185.42,187.96,83.91452,Middleweight,Gloucestershire,Matt Ewin,England,The Hardest,38,1,13,1,23,1,15,2,7,53,0,30,4,13,1,17,4,8,34,1,43,10,23,0.6388888888888888
177.8,180.34,77.11064,Welterweight,"Muskogee, Oklahoma",Jacobe Smith,United States,Cobe,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,2,8,80,0,0,0,10,1.0
180.34,182.88,90.7184,Featherweight,"Laredo, Texas",Alex Andrade,United States,El Toro,15,0,5,0,10,0,40,2,1,20,2,0,0,5,0,30,3,5,50,0,20,2,10,0.6666666666666666
165.1,167.64,61.23492,Bantamweight,"Chino, California",Manny Tapia,United States,The Mangler,17,1,4,0,12,1,50,2,2,50,0,0,0,4,0,50,6,4,33,0,16,2,12,0.75
167.64,170.18,56.699,Flyweight,Irvine,Casey O'Neill,Scotland,King,12,0,2,0,10,0,50,1,0,0,0,50,1,2,0,50,5,3,30,0,20,2,10,0.8333333333333334
170.18,172.72,77.11064,Welterweight,"Picayune, Mississippi",Aristides Britto,United States,Arti,30,0,17,0,13,0,11,2,5,29,0,58,10,17,0,15,2,3,23,0,61,8,13,0.43333333333333335
187.96,190.5,88.45044,Light Heavyweight,"Baldwin, New York",Chris Weidman,United States,The All-American,24,0,8,0,16,0,12,1,7,87,0,0,0,8,0,37,6,6,37,0,25,4,16,0.6666666666666666
182.88,185.42,83.91452,Middleweight,Barki,Michal Oleksiejczuk,Poland,Hussar,30,0,9,1,20,0,22,2,1,11,0,66,6,9,1,20,4,15,75,0,5,1,20,0.6896551724137931
167.64,170.18,61.23492,Bantamweight,"Belem, Para",Joel Silva,Brazil,Aranha,27,0,10,0,17,0,20,2,4,40,0,40,4,10,0,17,3,6,35,0,47,8,17,0.6296296296296297
187.96,190.5,83.91452,Middleweight,"Athens, Georgia",Rory Singer,United States,Outburst,20,0,9,0,11,0,33,3,3,33,0,33,3,9,0,27,3,2,18,0,54,6,11,0.55
182.88,185.42,100.697424,Heavyweight,"Torrance, California",John Marsh,United States,The Bull,15,0,7,0,8,0,57,4,1,14,0,28,2,7,0,12,1,3,37,0,50,4,8,0.5333333333333333
170.18,172.72,61.23492,Bantamweight,"Chichibu, Saitama",Ren Ozaki,Japan,,10,2,1,0,7,2,100,1,0,0,0,0,0,1,0,28,2,5,71,0,0,0,7,0.875
175.26,177.8,70.30676,Lightweight,"Chihuahua, Chihuahua",Manuel Torres,Mexico,El Loco,19,0,3,0,16,0,0,0,1,33,0,66,2,3,0,6,1,8,50,0,43,7,16,0.8421052631578947
172.72,175.26,77.11064,Welterweight,"Indianapolis, Indiana",Shamar Bailey,United States,The Watchman,27,0,11,0,16,0,36,4,6,54,0,9,1,11,0,43,7,5,31,1,18,3,16,0.5925925925925926
190.5,193.04,92.98636,Featherweight,"Grozny, Chechnya",Abdul-Kerim Edilov,Russia,,21,0,4,0,17,0,25,1,0,0,0,75,3,4,0,5,1,9,52,0,41,7,17,0.8095238095238095
157.48,160.02,52.16308,Strawweight,"Aracatuba, Sao Paulo",Tabatha Ricci,Brazil,Baby Shark,14,0,3,0,11,0,66,2,1,33,0,0,0,3,0,63,7,1,9,0,27,3,11,0.7857142857142857
182.88,185.42,77.11064,Welterweight,"Erdington, West Midlands",Leon Edwards,England,Rocky,28,0,5,1,22,0,60,3,0,0,1,20,1,5,1,54,12,7,31,0,13,3,22,0.8148148148148148
170.18,172.72,56.699,Flyweight,"Sand Springs, Oklahoma",Jimmy Flick,United States,The Brick,25,0,8,0,17,0,25,2,6,75,0,0,0,8,0,11,2,0,0,0,88,15,17,0.68
172.72,175.26,70.30676,Lightweight,Nara,Hiroyuki Nozawa,Japan,,22,4,8,0,10,4,37,3,5,62,0,0,0,8,0,30,3,5,50,0,20,2,10,0.5555555555555556
182.88,185.42,92.532768,Light Heavyweight,"Curitiba, Parana",Rodrigo Cavalheiro Correia,Brazil,,37,0,10,0,27,0,50,5,3,30,0,20,2,10,0,18,5,20,74,0,7,2,27,0.7297297297297297
160.02,162.56,52.16308,Strawweight,"Serrinha, Bahia",Virna Jandiroba,Brazil,Carcara,25,0,3,0,22,0,100,3,0,0,0,0,0,3,0,31,7,1,4,0,63,14,22,0.88
185.42,187.96,83.91452,Middleweight,"Saltillo, Mississippi",Grady Hurley,United States,Sue,16,0,3,0,13,0,33,1,2,66,0,0,0,3,0,30,4,7,53,0,15,2,13,0.8125
167.64,170.18,56.699,Flyweight,"Phoenix, Arizona",Cortney Casey,United States,Cast Iron,20,0,10,0,10,0,80,8,0,0,0,20,2,10,0,30,3,3,30,0,40,4,10,0.5
167.64,170.18,65.77083999999999,Featherweight,"Luanda, Luanda",Joao Roque,Angola,,13,4,2,0,7,4,100,2,0,0,0,0,0,2,0,28,2,0,0,0,71,5,7,0.7777777777777778
175.26,177.8,65.77083999999999,Featherweight,"Armadale, West Lothian",Robert Whiteford,Scotland,The Hammer,23,0,5,1,17,0,40,2,2,40,0,20,1,5,1,47,8,8,47,0,5,1,17,0.7727272727272727
180.34,182.88,83.91452,Middleweight,"Yukon, Oklahoma",Teagan Dooley,United States,Killin'em Softly,9,0,4,0,5,0,25,1,1,25,0,50,2,4,0,0,0,1,20,0,80,4,5,0.5555555555555556
165.1,167.64,56.699,Flyweight,"Pindare-Mirim, Maranhao",Mateus Mendonca,Brazil,Bocao,14,0,3,0,11,0,66,2,1,33,0,0,0,3,0,27,3,3,27,0,45,5,11,0.7857142857142857
190.5,193.04,83.91452,Middleweight,"Moundsville, West Virginia",Todd Carney,United States,Crazy T,43,0,23,0,20,0,13,3,6,26,0,60,14,23,0,0,0,8,40,0,60,12,20,0.46511627906976744
180.34,182.88,70.30676,Lightweight,"Bolton, Ontario",Jason Saggo,Canada,,17,0,4,0,13,0,75,3,1,25,0,0,0,4,0,7,1,3,23,0,69,9,13,0.7647058823529411
180.34,182.88,77.11064,Welterweight,Usolye-Sibirskoye,Maxim Butorin,Russia,,30,1,7,0,22,1,42,3,2,28,0,28,2,7,0,27,6,5,22,0,50,11,22,0.7586206896551724
177.8,180.34,63.956472,Featherweight,"D'Iberville, Mississippi",Jason Knight,United States,The Kid,32,0,9,0,23,0,77,7,2,22,0,0,0,9,0,17,4,4,17,0,65,15,23,0.71875
165.1,167.64,56.699,Flyweight,"Sioux Falls, South Dakota",Ben Nguyen,United States,10,25,0,9,0,16,0,11,1,6,66,0,22,2,9,0,18,3,8,50,0,31,5,16,0.64
190.5,193.04,78.471416,Middleweight,"Las Vegas, Nevada",Chidi Njokuani,United States,Chidi Bang Bang,36,0,10,1,25,0,20,2,5,50,0,30,3,10,1,36,9,15,60,0,4,1,25,0.7142857142857143
187.96,190.5,92.532768,Light Heavyweight,,Igor Sliusarchuk,Ukraine,,33,0,11,0,22,0,18,2,5,45,0,36,4,11,0,9,2,17,77,0,13,3,22,0.6666666666666666
160.02,162.56,56.699,Flyweight,"Springfield, Missouri",Miranda Maverick,United States,Fear The,20,0,5,0,15,0,100,5,0,0,0,0,0,5,0,46,7,1,6,0,46,7,15,0.75
195.58,198.12,84.368112,Light Heavyweight,"Salvador, Bahia",Antonio Trocoli,Brazil,Malvado,18,0,5,1,12,0,40,2,2,40,0,20,1,5,1,33,4,3,25,0,41,5,12,0.7058823529411765
162.56,165.1,56.699,Flyweight,"Boise, Idaho",Freddy Arteaga,United States,Lil Man,15,0,8,0,7,0,50,4,2,25,0,25,2,8,0,0,0,5,71,0,28,2,7,0.4666666666666667
172.72,175.26,61.23492,Bantamweight,"New York, New York",Ashiek Ajim,United States,,12,0,4,0,8,0,0,0,4,100,0,0,0,4,0,25,2,5,62,0,12,1,8,0.6666666666666666
170.18,172.72,61.23492,Bantamweight,"Tuscon, Arizona",Casey Kenney,United States,,21,1,4,0,16,1,100,4,0,0,0,0,0,4,0,56,9,2,12,0,31,5,16,0.8
198.12,200.66,111.13004,Heavyweight,"Columbus, Ohio",Jason Riley,United States,The Juggernaut,18,0,8,0,10,0,0,0,7,87,0,12,1,8,0,10,1,9,90,0,0,0,10,0.5555555555555556
172.72,175.26,77.11064,Welterweight,"Street, Somerset",Richard Weatherall,England,,5,0,3,0,2,0,0,0,1,33,0,66,2,3,0,0,0,0,0,0,100,2,2,0.4
175.26,177.8,65.77083999999999,Featherweight,Lyon,Yanis Ghemmouri,France,The Desert Warrior,15,0,3,0,12,0,0,0,2,66,0,33,1,3,0,25,3,7,58,0,16,2,12,0.8
170.18,172.72,66.224432,Lightweight,"Janesville, Wisconsin",Leah Letson,United States,Nidas,7,0,2,0,5,0,50,1,1,50,0,0,0,2,0,40,2,3,60,0,0,0,5,0.7142857142857143
182.88,185.42,92.98636,Light Heavyweight,"Metairie, Louisiana",Kristian Rothaermel,United States,,7,0,3,0,4,0,0,0,0,0,0,100,3,3,0,0,0,2,50,0,50,2,4,0.5714285714285714
187.96,190.5,106.140528,Heavyweight,Krakow,Lukasz Brzeski,Poland,The Bull,17,1,6,1,9,1,33,2,4,66,0,0,0,6,1,22,2,5,55,0,22,2,9,0.6
170.18,172.72,61.23492,Bantamweight,"Newton, Kansas",Miles Johns,United States,Chapo,19,0,3,1,15,0,33,1,1,33,0,33,1,3,1,60,9,4,26,0,13,2,15,0.8333333333333334
172.72,175.26,79.3786,Middleweight,"Harlan, Kentucky",Brandon Bell,United States,The Juggernaut,25,0,14,0,11,0,35,5,4,28,0,35,5,14,0,36,4,4,36,0,27,3,11,0.44
187.96,190.5,84.368112,Light Heavyweight,Zilina,Milan Datelinka,Slovakia,Mr. Comeback,19,0,8,1,10,0,0,0,3,37,0,62,5,8,1,0,0,7,70,0,30,3,10,0.5555555555555556
170.18,172.72,63.049288,Featherweight,"Albuquerque, New Mexico",Dan Argueta,United States,The Determined,14,0,3,2,9,0,66,2,0,0,0,33,1,3,2,33,3,2,22,0,44,4,9,0.75
172.72,175.26,61.23492,Bantamweight,"Gastonia, North Carolina",Dylan Cala,United States,,9,0,3,0,6,0,0,0,1,33,0,66,2,3,0,16,1,1,16,0,66,4,6,0.6666666666666666
175.26,177.8,65.77083999999999,Featherweight,"Torrance, California",Brian Ortega,United States,T-City,21,0,4,1,16,0,50,2,2,50,0,0,0,4,1,31,5,3,18,0,50,8,16,0.8
165.1,167.64,56.699,Flyweight,"Mumbai, Maharashtra",Sumit Kumar,India,The Indian Kid,10,0,1,0,9,0,100,1,0,0,0,0,0,1,0,0,0,5,55,0,44,4,9,0.9
187.96,190.5,83.91452,Middleweight,Kongsvinger,Hakon Foss,Norway,Doden,19,0,9,0,10,0,11,1,5,55,0,33,3,9,0,20,2,5,50,0,30,3,10,0.5263157894736842
185.42,187.96,83.91452,Middleweight,Sao Paulo,Marcelo Lisboa,Brazil,Drago,7,0,2,0,5,0,0,0,2,100,0,0,0,2,0,20,1,4,80,0,0,0,5,0.7142857142857143
165.1,167.64,56.699,Flyweight,"Melbourne, Victoria",Sean Gauci,Australia,,11,0,1,0,10,0,100,1,0,0,0,0,0,1,0,50,5,5,50,0,0,0,10,0.9090909090909091
182.88,185.42,70.30676,Lightweight,"Windermere, Florida",Ryan Keenan,United States,Who Dat?,8,0,2,0,6,0,0,0,1,50,0,50,1,2,0,0,0,3,50,0,50,3,6,0.75
193.04,195.58,117.026736,Heavyweight,Moscow,Sergei Kharitonov,Russia,,45,0,8,2,35,0,12,1,4,50,0,37,3,8,2,5,2,25,71,0,22,8,35,0.813953488372093
175.26,177.8,61.23492,Bantamweight,Belgrade,Borislav Nikolic,Serbia,,14,0,2,0,12,0,50,1,0,0,0,50,1,2,0,8,1,4,33,0,58,7,12,0.8571428571428571
182.88,185.42,83.91452,Middleweight,"Melbourne, Victoria",Daniel Kelly,Australia,,17,0,4,0,13,0,25,1,3,75,0,0,0,4,0,38,5,3,23,0,38,5,13,0.7647058823529411
187.96,190.5,114.758776,Heavyweight,"Coldwater, Michigan",Dan Severn,United States,The Beast,127,7,19,0,101,7,36,7,5,26,0,36,7,19,0,23,24,23,22,0,53,54,101,0.8416666666666667
172.72,175.26,65.77083999999999,Featherweight,"Kobe, Hyogo",Koji Oishi,Japan,,45,10,10,0,25,10,60,6,3,30,0,10,1,10,0,68,17,8,32,0,0,0,25,0.7142857142857143
177.8,180.34,84.821704,Light Heavyweight,"Makhachkala, Dagestan",Ramazan Emeev,Russia,Gorets,28,0,6,0,22,0,50,3,2,33,0,16,1,6,0,54,12,3,13,0,31,7,22,0.7857142857142857
182.88,185.42,77.11064,Welterweight,"Wailua, Hawaii",Punahele Soriano,United States,Story Time,15,0,4,0,11,0,50,2,1,25,0,25,1,4,0,18,2,7,63,0,18,2,11,0.7333333333333333
167.64,170.18,56.699,Flyweight,"Palm Springs, California",Nolan Ticman,United States,,7,0,3,0,4,0,66,2,1,33,0,0,0,3,0,25,1,1,25,0,50,2,4,0.5714285714285714
187.96,190.5,92.98636,Light Heavyweight,"Makhachkala, Dagestan",Shamil Gamzatov,Russia,Umar,18,0,3,0,15,0,66,2,1,33,0,0,0,3,0,33,5,7,46,0,20,3,15,0.8333333333333334
172.72,175.26,68.0388,Lightweight,Bristol,Nad Narimani,England,Smiler,16,0,4,0,12,0,75,3,1,25,0,0,0,4,0,41,5,2,16,0,41,5,12,0.75
165.1,167.64,65.77083999999999,Featherweight,"Altamira, Para",Jean Inacio Soares,Brazil,,8,0,3,0,5,0,66,2,1,33,0,0,0,3,0,20,1,3,60,0,20,1,5,0.625
182.88,185.42,76.657048,Welterweight,"Rancho Cucamonga, California",Joe Merritt,United States,Joey Slash,9,0,2,0,7,0,50,1,0,0,0,50,1,2,0,0,0,7,100,0,0,0,7,0.7777777777777778
175.26,177.8,77.11064,Welterweight,"Tucson, Arizona",Pete Rodriguez,United States,Dead Game,7,0,2,0,5,0,0,0,2,100,0,0,0,2,0,0,0,5,100,0,0,0,5,0.7142857142857143
180.34,182.88,77.11064,Welterweight,"Balneario Camboriu, Santa Catarina",Rafael Souza,Brazil,Carioca,13,0,5,0,8,0,20,1,2,40,0,40,2,5,0,50,4,1,12,0,37,3,8,0.6153846153846154
190.5,193.04,108.86208,Heavyweight,"Vitoria da Conquista, Bahia",Antonio Rodrigo Nogueira,Brazil,Minotauro,46,1,10,1,34,1,50,5,3,30,0,20,2,10,1,29,10,3,8,0,61,21,34,0.7727272727272727
180.34,182.88,83.91452,Middleweight,Michigan,Micheal Gillmore,United States,The Gentleman,11,0,5,0,6,0,0,0,1,20,0,80,4,5,0,50,3,3,50,0,0,0,6,0.5454545454545454
185.42,187.96,77.11064,Welterweight,"Sao Joao de Meriti, Rio de Janeiro",Rafael Carolino,Brazil,Negao,3,0,1,0,2,0,0,0,1,100,0,0,0,1,0,0,0,2,100,0,0,0,2,0.6666666666666666
187.96,190.5,92.98636,Light Heavyweight,"Huntington Beach, California",Tito Ortiz,United States,The Huntington Beach Bad Boy,34,1,12,0,21,1,41,5,5,41,0,16,2,12,0,28,6,10,47,0,23,5,21,0.6363636363636364
182.88,185.42,83.91452,Middleweight,"Eagle Creek, Oregon",Matt Lindland,United States,The Law,31,0,9,0,22,0,11,1,4,44,0,44,4,9,0,27,6,9,40,1,27,6,22,0.7096774193548387
187.96,190.5,83.91452,Middleweight,"Minneapolis, Minnesota",Tyler Klejeski,United States,,6,1,0,0,5,1,0,0,0,0,0,0,0,0,0,40,2,0,0,0,60,3,5,1.0
165.1,167.64,56.699,Flyweight,"Itapema, Santa Catarina",Danimar Pastusak,Brazil,,10,0,2,0,8,0,0,0,2,100,0,0,0,2,0,0,0,4,50,0,50,4,8,0.8
175.26,177.8,70.30676,Lightweight,"Peoria, Arizona",Kamuela Kirk,United States,The Jawaiian,19,0,7,0,12,0,71,5,1,14,0,14,1,7,0,8,1,5,41,0,50,6,12,0.631578947368421
172.72,175.26,70.30676,Lightweight,"Central Coast, New South Wales",Jamie Mullarkey,Australia,,25,0,8,0,17,0,25,2,6,75,0,0,0,8,0,23,4,10,58,0,17,3,17,0.68
177.8,180.34,76.657048,Welterweight,"Huntington Beach, California",Tiki Ghosn,United States,,18,1,7,0,10,1,0,0,4,57,0,42,3,7,0,60,6,2,20,0,20,2,10,0.5882352941176471
170.18,172.72,70.30676,Lightweight,Rio de Janeiro,Diego Silva,Brazil,Magrinho,26,0,9,0,17,0,44,4,4,44,0,11,1,9,0,35,6,3,17,0,47,8,17,0.6538461538461539
170.18,172.72,69.853168,Lightweight,"Natal, Rio Grande do Norte",Jorge Rodrigues Silva,Brazil,Jorjao,49,0,11,0,38,0,63,7,1,9,0,27,3,11,0,5,2,9,23,1,68,26,38,0.7755102040816326
165.1,167.64,61.23492,Bantamweight,"Louisville, Kentucky",Brandon Sandefur,United States,The Sandman,6,0,2,0,4,0,0,0,1,50,1,0,0,2,0,25,1,1,25,0,50,2,4,0.6666666666666666
177.8,180.34,92.98636,Light Heavyweight,"Columbus, Ohio",Kevin Randleman,United States,The Monster,33,0,16,0,17,0,25,4,4,25,0,50,8,16,0,47,8,9,52,0,0,0,17,0.5151515151515151
167.64,170.18,56.699,Flyweight,"Denver, Colorado",Sid Bice,United States,Vicious,11,0,2,0,9,0,50,1,1,50,0,0,0,2,0,66,6,2,22,0,11,1,9,0.8181818181818182
167.64,170.18,52.616672,Flyweight,"Brisbane, Queensland",Bec Rawlings,Australia,Rowdy,17,0,9,0,8,0,66,6,2,22,0,11,1,9,0,37,3,1,12,0,50,4,8,0.47058823529411764
167.64,170.18,61.23492,Bantamweight,Patos,Bernardo Sopai,Albania,The Lion King,15,0,3,0,12,0,66,2,1,33,0,0,0,3,0,16,2,7,58,0,25,3,12,0.8
187.96,190.5,77.11064,Welterweight,Auckland,Kevin Jousset,New Zealand,Air,14,0,4,0,10,0,50,2,2,50,0,0,0,4,0,50,5,4,40,0,10,1,10,0.7142857142857143
185.42,187.96,70.30676,Lightweight,"Lake Station, Indiana",Josh Shockley,United States,,15,0,4,0,11,0,25,1,1,25,0,50,2,4,0,27,3,3,27,0,45,5,11,0.7333333333333333
180.34,182.88,118.841104,Heavyweight,"Austin, Texas",Braxton Smith,United States,The Beautiful Monster,7,0,2,0,5,0,0,0,2,100,0,0,0,2,0,0,0,5,100,0,0,0,5,0.7142857142857143
185.42,187.96,70.30676,Featherweight,Kabul,Ahmad Sohail Hassanzada,Afghanistan,Lion of the Ring,14,0,3,0,11,0,33,1,2,66,0,0,0,3,0,9,1,4,36,0,54,6,11,0.7857142857142857
167.64,170.18,61.23492,Bantamweight,"Jaguaruna, Santa Catarina",Renato Ferreira,Brazil,Paje,5,0,4,0,1,0,25,1,2,50,0,25,1,4,0,100,1,0,0,0,0,0,1,0.2
