_meta_filepath,_meta_has_ufc_fights,_meta_is_active_ufc,_meta_scraped_at,_meta_total_fights,_meta_weight_class,basic_info_date_of_birth,basic_info_hometown,basic_info_name,basic_info_nationality,basic_info_nickname,fight_history_exhibition,fight_history_professional_count,fight_history_professional_draw_count,fight_history_professional_loss_count,fight_history_professional_nc_count,fight_history_professional_win_count,filename,gender,height,primary_division,profile_url,reach,record_summary_draws,record_summary_losses_decision_percentage,record_summary_losses_decisions,record_summary_losses_knockouts,record_summary_losses_ko_percentage,record_summary_losses_others,record_summary_losses_submission_percentage,record_summary_losses_submissions,record_summary_losses_total,record_summary_no_contests,record_summary_wins_decision_percentage,record_summary_wins_decisions,record_summary_wins_knockouts,record_summary_wins_ko_percentage,record_summary_wins_others,record_summary_wins_submission_percentage,record_summary_wins_submissions,record_summary_wins_total,scraped_at,weight
./data/vasily_krilov_5812.json,True,False,2025-04-13T20:41:11.014861,17,Unknown,,Bratsk,Vasily Krilov,Russia,,[],17,2,5,0,10,vasily_krilov_5812.json,Male,"0'0""",Middleweight,https://www.sherdog.com/fighter/Vasily-Krilov-5812,"1""",2,20,1,0,0,1,60,3,5,0,50,5,3,30,1,10,1,10,2025-04-13T20:41:11.014861,180.0
./data/edward_thommes_69128.json,,,2025-04-13T17:18:26.974446,,Unknown,"Jul 18, 1992",Hawaii,Edward Thommes,United States,The Promise,[],11,0,3,0,8,edward_thommes_69128.json,Male,"0'0""",Featherweight,https://www.sherdog.com/fighter/Edward-Thommes-69128,"1""",0,66,2,1,33,0,0,0,3,0,37,3,1,12,0,50,4,8,2025-04-13T17:18:26.974446,145.0
./data/victor_henry_52195.json,,,2025-04-13T16:31:28.735323,,Unknown,"May 4, 1987","Los Angeles, California",Victor Henry,United States,La Mangosta,[],33,0,7,1,25,victor_henry_52195.json,Male,"5'7""",Bantamweight,https://www.sherdog.com/fighter/Victor-Henry-52195,"68""",0,85,6,0,0,0,14,1,7,1,40,10,7,28,0,32,8,25,2025-04-13T16:31:28.735323,135.0
./data/randy_velarde_97.json,False,False,2025-04-13T21:32:16.278063,13,Unknown,,California,Randy Velarde,United States,,[],13,0,5,0,8,randy_velarde_97.json,Male,"5'7""",Welterweight,https://www.sherdog.com/fighter/Randy-Velarde-97,"68""",0,20,1,0,0,0,80,4,5,0,12,1,6,75,0,12,1,8,2025-04-13T21:32:16.278063,170.0
./data/khalid_taha_117849.json,,,2025-04-13T16:39:54.188553,,Unknown,"Feb 15, 1992",Dortmund,Khalid Taha,Germany,The Warrior,[],21,0,5,1,15,khalid_taha_117849.json,Male,"5'7""",Lightweight,https://www.sherdog.com/fighter/Khalid-Taha-117849,"68""",0,60,3,1,20,0,20,1,5,1,13,2,11,73,0,13,2,15,2025-04-13T16:39:54.188553,150.0
./data/karolina_kowalkiewicz_101401.json,True,False,2025-04-13T21:20:21.370194,25,Unknown,"Oct 15, 1985",Lodz,Karolina Kowalkiewicz,Poland,,[],25,0,9,0,16,karolina_kowalkiewicz_101401.json,Female,"5'3""",Flyweight,https://www.sherdog.com/fighter/Karolina-Kowalkiewicz-101401,"64""",0,66,6,1,11,0,22,2,9,0,75,12,1,6,0,18,3,16,2025-04-13T21:20:21.370194,116.0
./data/orlando_macias_40335.json,,,2025-04-13T19:25:55.456317,,Unknown,,"Guadalajara, Jalisco",Orlando Macias,Mexico,Revolver,[],4,0,3,0,1,orlando_macias_40335.json,Male,"0'0""",Lightweight,https://www.sherdog.com/fighter/Orlando-Macias-40335,"1""",0,0,0,2,66,0,33,1,3,0,0,0,1,100,0,0,0,1,2025-04-13T19:25:55.456317,150.0
./data/melissa_martinez_224241.json,True,False,2025-04-13T21:26:46.543344,9,Unknown,"Aug 18, 1997",Mexico City,Melissa Martinez,Mexico,Super Mely,[],9,0,1,0,8,melissa_martinez_224241.json,Female,"5'2""",Strawweight,https://www.sherdog.com/fighter/Melissa-Martinez-224241,"63""",0,100,1,0,0,0,0,0,1,0,37,3,5,62,0,0,0,8,2025-04-13T21:26:46.543344,115.0
./data/jinh_yu_frey_85549.json,True,False,2025-04-13T21:25:27.284629,21,Unknown,"May 20, 1985","Arlington, Texas",Jinh Yu Frey,United States,,[],21,0,10,0,11,jinh_yu_frey_85549.json,Female,"5'2""",Strawweight,https://www.sherdog.com/fighter/Jinh-Yu-Frey-85549,"63""",0,60,6,3,30,0,10,1,10,0,72,8,1,9,0,18,2,11,2025-04-13T21:25:27.284629,115.0
./data/lucas_alexander_227745.json,True,False,2025-04-13T20:54:56.146887,13,Unknown,"Jul 28, 1995","Rio de Janeiro, Rio de Janeiro",Lucas Alexander,Brazil,The Lion,[],13,0,5,0,8,lucas_alexander_227745.json,Male,"5'11""",Lightweight,https://www.sherdog.com/fighter/Lucas-Alexander-227745,"72""",0,0,0,2,40,0,60,3,5,0,62,5,3,37,0,0,0,8,2025-04-13T20:54:56.146887,149.0
./data/zelim_imadaev_232055.json,,,2025-04-13T19:20:12.071367,,Unknown,"Jan 25, 1995",Moscow,Zelim Imadaev,Russia,,[],11,0,3,0,8,zelim_imadaev_232055.json,Male,"6'0""",Welterweight,https://www.sherdog.com/fighter/Zelim-Imadaev-232055,"73""",0,33,1,1,33,0,33,1,3,0,0,0,8,100,0,0,0,8,2025-04-13T19:20:12.071367,170.0
./data/jesse_forbes_13453.json,,,2025-04-13T15:25:50.796361,,Unknown,"Oct 24, 1984","Tempe, Arizona",Jesse Forbes,United States,Kid Hercules,[],20,0,5,0,15,jesse_forbes_13453.json,Male,"6'2""",Middleweight,https://www.sherdog.com/fighter/Jesse-Forbes-13453,"75""",0,40,2,2,40,0,20,1,5,0,6,1,6,40,0,53,8,15,2025-04-13T15:25:50.796361,184.0
./data/antonio_mckee_515.json,True,False,2025-04-13T20:23:45.219099,38,Unknown,"Mar 12, 1970","Lakewood, California",Antonio McKee,United States,Mandingo,[],38,2,6,0,30,antonio_mckee_515.json,Male,"5'8""",Lightweight,https://www.sherdog.com/fighter/Antonio-McKee-515,"69""",2,50,3,2,33,0,16,1,6,0,70,21,5,16,0,13,4,30,2025-04-13T20:23:45.219099,155.0
./data/farkhad_sharipov_26618.json,,,2025-04-13T16:11:36.576513,,Unknown,"Apr 18, 1984","Kissimmee, Florida",Farkhad Sharipov,United States,Frank,[],25,0,8,0,17,farkhad_sharipov_26618.json,Male,"5'7""",Featherweight,https://www.sherdog.com/fighter/Farkhad-Sharipov-26618,"68""",0,100,8,0,0,0,0,0,8,0,70,12,3,17,0,11,2,17,2025-04-13T16:11:36.576513,144.0
./data/jean_francois_lenogue_8450.json,,,2025-04-13T19:09:06.440242,,Unknown,"Nov 29, 1972",Paris,Jean-Francois Lenogue,France,Jeff,[],36,3,17,0,16,jean_francois_lenogue_8450.json,Male,"6'0""",Middleweight,https://www.sherdog.com/fighter/JeanFrancois-Lenogue-8450,"73""",3,52,9,1,5,0,41,7,17,0,50,8,4,25,0,25,4,16,2025-04-13T19:09:06.440242,185.0
./data/charlie_dubray_48071.json,,,2025-04-13T16:30:26.362166,,Unknown,"Aug 24, 1988","Crete, Nebraska",Charlie DuBray,United States,,[],31,0,15,0,16,charlie_dubray_48071.json,Male,"5'7""",Featherweight,https://www.sherdog.com/fighter/Charlie-DuBray-48071,"68""",0,6,1,4,26,0,66,10,15,0,0,0,6,37,0,62,10,16,2025-04-13T16:30:26.362166,138.0
./data/bryant_west_177073.json,,,2025-04-13T19:16:45.013701,,Unknown,"Feb 26, 1998",Indiana,Bryant West,United States,,[],4,0,3,0,1,bryant_west_177073.json,Male,"5'6""",Lightweight,https://www.sherdog.com/fighter/Bryant-West-177073,"67""",0,0,0,1,33,0,66,2,3,0,0,0,1,100,0,0,0,1,2025-04-13T19:16:45.013701,155.0
./data/tom_breese_45986.json,,,2025-04-13T18:27:41.995480,,Unknown,"Sep 26, 1991","Birmingham, West Midlands",Tom Breese,England,,[],26,0,6,0,20,tom_breese_45986.json,Male,"6'3""",Light Heavyweight,https://www.sherdog.com/fighter/Tom-Breese-45986,"76""",0,16,1,4,66,0,16,1,6,0,10,2,5,25,0,65,13,20,2025-04-13T18:27:41.995480,205.0
./data/juan_ayala_1798.json,False,False,2025-04-13T21:39:56.248680,5,Unknown,"Jul 1, 1977","Costa Mesa, California",Juan Ayala,United States,,[],5,0,2,0,3,juan_ayala_1798.json,Male,"5'11""",Welterweight,https://www.sherdog.com/fighter/Juan-Ayala-1798,"72""",0,100,2,0,0,0,0,0,2,0,0,0,0,0,0,100,3,3,2025-04-13T21:39:56.248680,160.0
./data/john_matua_111.json,True,,2025-04-13T19:35:25.499959,5,Unknown,,"Garden Grove, California",John Matua,United States,,[],5,0,4,0,1,john_matua_111.json,Male,"6'2""",Heavyweight,https://www.sherdog.com/fighter/John-Matua-111,"75""",0,0,0,3,75,0,25,1,4,0,0,0,1,100,0,0,0,1,2025-04-13T19:35:25.499959,400.0
./data/yuneisy_duben_278389.json,True,False,2025-04-13T21:26:37.531333,8,Unknown,"Jul 8, 1996","Valencia, Carabobo",Yuneisy Duben,Venezuela,,[],8,0,1,1,6,yuneisy_duben_278389.json,Male,"5'4""",Flyweight,https://www.sherdog.com/fighter/Yuneisy-Duben-278389,"65""",0,0,0,1,100,0,0,0,1,1,0,0,5,83,0,16,1,6,2025-04-13T21:26:37.531333,125.0
./data/john_corstorphine_16831.json,,,2025-04-13T19:04:49.512171,,Unknown,,,John Corstorphine,United States,,[],15,0,7,0,8,john_corstorphine_16831.json,Male,"0'0""",Lightweight,https://www.sherdog.com/fighter/John-Corstorphine-16831,"1""",0,0,0,4,57,0,42,3,7,0,0,0,2,25,0,75,6,8,2025-04-13T19:04:49.512171,154.0
./data/allen_berube_16459.json,True,False,2025-04-13T21:15:58.141170,7,Unknown,"Aug 25, 1974","Biddeford, Maine",Allen Berube,United States,Monstah,[],7,0,3,0,4,allen_berube_16459.json,Male,"5'8""",Lightweight,https://www.sherdog.com/fighter/Allen-Berube-16459,"69""",0,0,0,2,66,0,33,1,3,0,50,2,0,0,0,50,2,4,2025-04-13T21:15:58.141170,155.0
./data/ilia_topuria_202445.json,,,2025-04-13T17:56:59.400155,,Unknown,"Jan 21, 1997","Alicante, Valencia",Ilia Topuria,Spain,La Leyenda,[],16,0,0,0,16,ilia_topuria_202445.json,Male,"5'8""",Featherweight,https://www.sherdog.com/fighter/Ilia-Topuria-202445,"69""",0,0,0,0,0,0,0,0,0,0,12,2,6,37,0,50,8,16,2025-04-13T17:56:59.400155,145.0
./data/siyam_yousefi_67554.json,,,2025-04-13T16:44:07.066863,,Unknown,,"Stone Ridge, Virginia",Siyam Yousefi,United States,,[],4,0,2,0,2,siyam_yousefi_67554.json,Male,"5'7""",Featherweight,https://www.sherdog.com/fighter/Siyam-Yousefi-67554,"68""",0,0,0,0,0,0,100,2,2,0,0,0,0,0,0,100,2,2,2025-04-13T16:44:07.066863,136.0
./data/jason_blackford_74974.json,,,2025-04-13T16:42:31.027407,,Unknown,,"Nashville, Tennessee",Jason Blackford,United States,,[],6,0,3,0,3,jason_blackford_74974.json,Male,"5'7""",Welterweight,https://www.sherdog.com/fighter/Jason-Blackford-74974,"68""",0,0,0,1,33,0,66,2,3,0,0,0,0,0,0,100,3,3,2025-04-13T16:42:31.027407,170.0
./data/anthony_njokuani_7540.json,,,2025-04-13T15:46:30.975691,,Unknown,"Mar 1, 1980","Garland, Texas",Anthony Njokuani,United States,The Assassin,[],34,0,15,1,18,anthony_njokuani_7540.json,Male,"6'0""",Welterweight,https://www.sherdog.com/fighter/Anthony-Njokuani-7540,"73""",0,46,7,2,13,0,40,6,15,1,44,8,10,55,0,0,0,18,2025-04-13T15:46:30.975691,170.0
./data/jefferson_oliveira_106361.json,,,2025-04-13T17:47:20.531898,,Unknown,"Jun 27, 1989","Joao Pessoa, Paraiba",Jefferson Oliveira,Brazil,Jeffinho,[],15,0,7,0,8,jefferson_oliveira_106361.json,Male,"5'6""",Bantamweight,https://www.sherdog.com/fighter/Jefferson-Oliveira-106361,"67""",0,28,2,2,28,0,42,3,7,0,50,4,3,37,0,12,1,8,2025-04-13T17:47:20.531898,135.0
./data/alexey_oleynik_2027.json,True,False,2025-04-13T20:28:31.398960,80,Unknown,"Jun 25, 1977",Moscow,Alexey Oleynik,Russia,The Boa Constrictor,[],80,1,18,0,61,alexey_oleynik_2027.json,Male,"6'2""",Heavyweight,https://www.sherdog.com/fighter/Alexey-Oleynik-2027,"75""",1,33,6,10,55,0,11,2,18,0,8,5,10,16,0,75,46,61,2025-04-13T20:28:31.398960,254.0
./data/rafael_dos_anjos_11675.json,,,2025-04-13T15:36:37.593210,,Unknown,"Oct 26, 1984","Rio de Janeiro, Rio de Janeiro",Rafael dos Anjos,Brazil,,[],49,0,17,0,32,rafael_dos_anjos_11675.json,Male,"5'8""",Welterweight,https://www.sherdog.com/fighter/Rafael-dos-Anjos-11675,"69""",0,70,12,5,29,0,0,0,17,0,50,16,5,15,0,34,11,32,2025-04-13T15:36:37.593210,170.0
./data/alan_omer_23437.json,True,False,2025-04-13T20:33:38.138845,30,Unknown,"Sep 14, 1988","Erbil, Kurdistan Region",Alan Omer,Iraq,Mr. Erbil,[],30,0,5,0,25,alan_omer_23437.json,Female,"5'9""",Featherweight,https://www.sherdog.com/fighter/Alan-Omer-23437,"70""",0,60,3,0,0,0,40,2,5,0,12,3,10,40,0,48,12,25,2025-04-13T20:33:38.138845,163.0
./data/cheng_jun_yang_187629.json,,,2025-04-13T17:36:41.111495,,Unknown,,"San Diego, California",Cheng Jun Yang,United States,,[],3,0,1,0,2,cheng_jun_yang_187629.json,Male,"5'4""",Flyweight,https://www.sherdog.com/fighter/Cheng-Jun-Yang-187629,"65""",0,0,0,0,0,0,100,1,1,0,0,0,1,50,0,50,1,2,2025-04-13T17:36:41.111495,125.0
./data/poliana_botelho_164275.json,True,False,2025-04-13T21:21:25.055779,14,Unknown,"Dec 15, 1988","Muriae, Minas Gerais",Poliana Botelho,Brazil,,[],14,0,5,0,9,poliana_botelho_164275.json,Male,"5'5""",Flyweight,https://www.sherdog.com/fighter/Poliana-Botelho-164275,"66""",0,60,3,0,0,0,40,2,5,0,33,3,6,66,0,0,0,9,2025-04-13T21:21:25.055779,125.0
./data/amir_sadollah_34071.json,,,2025-04-13T18:59:57.674697,,Unknown,"Aug 27, 1980","Richmond, Virginia",Amir Sadollah,United States,,[],11,0,5,0,6,amir_sadollah_34071.json,Male,"5'11""",Welterweight,https://www.sherdog.com/fighter/Amir-Sadollah-34071,"72""",0,80,4,1,20,0,0,0,5,0,66,4,1,16,0,16,1,6,2025-04-13T18:59:57.674697,170.0
./data/gilberto_santos_155895.json,,,2025-04-13T16:46:20.513935,,Unknown,"Jul 10, 1994","Ensenada, Baja California",Gilberto Santos,Mexico,Too Much Love,[],13,0,7,0,6,gilberto_santos_155895.json,Male,"5'10""",Featherweight,https://www.sherdog.com/fighter/Gilberto-Santos-155895,"71""",0,42,3,2,28,0,28,2,7,0,16,1,2,33,0,50,3,6,2025-04-13T16:46:20.513935,145.0
./data/rory_markham_10768.json,,,2025-04-13T18:56:38.935685,,Unknown,"Mar 25, 1982","Bettendorf, Iowa",Rory Markham,United States,,[],23,0,6,0,17,rory_markham_10768.json,Male,"6'0""",Middleweight,https://www.sherdog.com/fighter/Rory-Markham-10768,"73""",0,0,0,6,100,0,0,0,6,0,0,0,12,70,0,29,5,17,2025-04-13T18:56:38.935685,177.0
./data/bobby_brents_9160.json,,,2025-04-13T15:19:10.028677,,Unknown,"Apr 14, 1982","Springfield, Illinois",Bobby Brents,United States,Zombie,[],26,0,8,1,17,bobby_brents_9160.json,Male,"5'9""",Heavyweight,https://www.sherdog.com/fighter/Bobby-Brents-9160,"70""",0,37,3,3,37,1,12,1,8,1,23,4,8,47,0,29,5,17,2025-04-13T15:19:10.028677,254.0
./data/anthony_macias_53.json,,,2025-04-13T18:33:55.231018,,Unknown,"Jul 16, 1969","Oklahoma City, Oklahoma",Anthony Macias,United States,Mad Dog,[],44,0,18,0,26,anthony_macias_53.json,Male,"5'10""",Welterweight,https://www.sherdog.com/fighter/Anthony-Macias-53,"71""",0,5,1,9,50,0,44,8,18,0,7,2,5,19,3,61,16,26,2025-04-13T18:33:55.231018,170.0
./data/jacqueline_cavalcanti_293351.json,True,False,2025-04-13T21:24:55.254192,10,Unknown,"Aug 29, 1997",Almada,Jacqueline Cavalcanti,Portugal,The Nightmare,[],10,0,1,0,9,jacqueline_cavalcanti_293351.json,Male,"5'9""",Bantamweight,https://www.sherdog.com/fighter/Jacqueline-Cavalcanti-293351,"70""",0,100,1,0,0,0,0,0,1,0,66,6,3,33,0,0,0,9,2025-04-13T21:24:55.254192,135.0
./data/shuai_yin_251777.json,True,False,2025-04-13T21:07:29.861625,22,Unknown,"Jan 1, 1997","Jiangmen, Guangdong",Shuai Yin,China,Black Panther,[],22,0,5,0,17,shuai_yin_251777.json,Male,"5'5""",Bantamweight,https://www.sherdog.com/fighter/Shuai-Yin-251777,"66""",0,80,4,0,0,0,20,1,5,0,29,5,4,23,0,47,8,17,2025-04-13T21:07:29.861625,126.0
./data/ariane_carnelossi_182853.json,True,False,2025-04-13T21:23:09.270495,18,Unknown,"Nov 17, 1992","Presidente Prudente, Sao Paulo",Ariane Carnelossi,Brazil,Sorriso,[],18,0,3,0,15,ariane_carnelossi_182853.json,Female,"5'2""",Strawweight,https://www.sherdog.com/fighter/Ariane-Carnelossi-182853,"63""",0,33,1,1,33,0,33,1,3,0,20,3,9,60,1,13,2,15,2025-04-13T21:23:09.270495,115.0
./data/hamyrez_oliveira_145151.json,,,2025-04-13T16:49:43.840995,,Unknown,"Jul 6, 1994","Itambacuri, Minas Gerais",Hamyrez Oliveira,Brazil,,[],18,0,7,0,11,hamyrez_oliveira_145151.json,Male,"5'8""",Bantamweight,https://www.sherdog.com/fighter/Hamyrez-Oliveira-145151,"69""",0,57,4,2,28,0,14,1,7,0,54,6,0,0,0,45,5,11,2025-04-13T16:49:43.840995,135.0
./data/jared_hamman_15949.json,,,2025-04-13T15:27:27.385681,,Unknown,"Mar 7, 1982","Atascadero, California",Jared Hamman,United States,The Messenger,[],20,0,6,0,14,jared_hamman_15949.json,Male,"6'3""",Light Heavyweight,https://www.sherdog.com/fighter/Jared-Hamman-15949,"76""",0,16,1,4,66,0,16,1,6,0,7,1,11,78,0,14,2,14,2025-04-13T15:27:27.385681,205.0
./data/william_metts_68772.json,,,2025-04-13T15:50:48.281265,,Unknown,"Aug 21, 1980","Charlotte, North Carolina",William Metts,United States,Wild Bill,[],6,0,4,0,2,william_metts_68772.json,Male,"5'7""",Lightweight,https://www.sherdog.com/fighter/William-Metts-68772,"68""",0,0,0,2,50,0,50,2,4,0,0,0,0,0,0,100,2,2,2025-04-13T15:50:48.281265,148.0
./data/joshua_montoya_21606.json,,,2025-04-13T17:38:32.098587,,Unknown,"Jan 30, 1990","Santa Fe, New Mexico",Joshua Montoya,United States,The Destroya,[],22,0,10,0,12,joshua_montoya_21606.json,Male,"5'7""",Bantamweight,https://www.sherdog.com/fighter/Joshua-Montoya-21606,"68""",0,40,4,3,30,0,30,3,10,0,16,2,1,8,0,75,9,12,2025-04-13T17:38:32.098587,135.0
./data/edson_diniz_3651.json,True,False,2025-04-13T20:09:20.343880,18,Unknown,"Mar 22, 1978","Rio de Janeiro, Rio de Janeiro",Edson Diniz,Brazil,,[],18,0,6,0,12,edson_diniz_3651.json,Male,"5'9""",Lightweight,https://www.sherdog.com/fighter/Edson-Diniz-3651,"70""",0,33,2,2,33,1,16,1,6,0,25,3,2,16,0,58,7,12,2025-04-13T20:09:20.343880,155.0
./data/daniel_aguirre_47281.json,,,2025-04-13T16:35:29.957080,,Unknown,"Jul 27, 1990","Montgomery, Illinois",Daniel Aguirre,United States,The Assassin,[],14,0,4,0,10,daniel_aguirre_47281.json,Male,"6'1""",Featherweight,https://www.sherdog.com/fighter/Daniel-Aguirre-47281,"74""",0,75,3,0,0,0,25,1,4,0,20,2,2,20,0,60,6,10,2025-04-13T16:35:29.957080,145.0
./data/makhmud_muradov_109565.json,,,2025-04-13T18:44:34.653229,,Unknown,"Feb 8, 1990",Bukhara,Makhmud Muradov,Uzbekistan,Mach,[],37,0,8,1,28,makhmud_muradov_109565.json,Male,"6'2""",Light Heavyweight,https://www.sherdog.com/fighter/Makhmud-Muradov-109565,"75""",0,25,2,2,25,0,50,4,8,1,25,7,18,64,0,10,3,28,2025-04-13T18:44:34.653229,186.0
./data/gregor_gillespie_111701.json,True,False,2025-04-13T21:13:49.830633,15,Unknown,"Mar 18, 1987","New York, New York",Gregor Gillespie,United States,The Gift,[],15,0,1,0,14,gregor_gillespie_111701.json,Male,"5'9""",Lightweight,https://www.sherdog.com/fighter/Gregor-Gillespie-111701,"70""",0,0,0,1,100,0,0,0,1,0,14,2,7,50,0,35,5,14,2025-04-13T21:13:49.830633,155.0
./data/zach_scroggin_213673.json,True,False,2025-04-13T21:15:46.454541,8,Unknown,"Mar 9, 1996","Edgerton, Kansas",Zach Scroggin,United States,,[],8,0,1,0,7,zach_scroggin_213673.json,Male,"6'3""",Middleweight,https://www.sherdog.com/fighter/Zach-Scroggin-213673,"76""",0,0,0,1,100,0,0,0,1,0,28,2,3,42,0,28,2,7,2025-04-13T21:15:46.454541,174.0
./data/kevin_aguilar_57838.json,True,False,2025-04-13T20:52:40.124816,22,Unknown,"Sep 7, 1988","Longview, Texas",Kevin Aguilar,United States,The Angel of Death,[],22,0,5,0,17,kevin_aguilar_57838.json,Male,"5'7""",Featherweight,https://www.sherdog.com/fighter/Kevin-Aguilar-57838,"68""",0,60,3,2,40,0,0,0,5,0,35,6,10,58,0,5,1,17,2025-04-13T20:52:40.124816,145.0
./data/james_bishop_98793.json,,,2025-04-13T17:57:40.354242,,Unknown,,"Christchurch, Canterbury",James Bishop,New Zealand,Pitbull,[],7,0,2,0,5,james_bishop_98793.json,Male,"5'6""",Lightweight,https://www.sherdog.com/fighter/James-Bishop-98793,"67""",0,0,0,2,100,0,0,0,2,0,0,0,3,60,0,40,2,5,2025-04-13T17:57:40.354242,155.0
./data/reinaldo_da_silva_44461.json,,,2025-04-13T18:31:21.491169,,Unknown,,,Reinaldo da Silva,Brazil,Fuzil,[],17,0,10,0,7,reinaldo_da_silva_44461.json,Male,"6'1""",Light Heavyweight,https://www.sherdog.com/fighter/Reinaldo-da-Silva-44461,"74""",0,50,5,3,30,0,20,2,10,0,28,2,1,14,0,57,4,7,2025-04-13T18:31:21.491169,192.0
./data/cleison_cardoso_41990.json,,,2025-04-13T17:43:49.471933,,Unknown,,"Capanema, Para",Cleison Cardoso,Brazil,Cleissinho Karate,[],19,0,16,0,3,cleison_cardoso_41990.json,Male,"5'6""",Lightweight,https://www.sherdog.com/fighter/Cleison-Cardoso-41990,"67""",0,25,4,7,43,0,31,5,16,0,0,0,0,0,0,100,3,3,2025-04-13T17:43:49.471933,154.0
./data/blagoy_ivanov_50154.json,True,False,2025-04-13T20:37:55.313125,27,Unknown,"Oct 9, 1986",Sofia,Blagoy Ivanov,Bulgaria,Baga,[],27,0,7,1,19,blagoy_ivanov_50154.json,Male,"5'11""",Heavyweight,https://www.sherdog.com/fighter/Blagoy-Ivanov-50154,"72""",0,85,6,0,0,0,14,1,7,1,36,7,6,31,0,31,6,19,2025-04-13T20:37:55.313125,258.0
./data/rachael_ostovich_69142.json,True,False,2025-04-13T21:22:47.863787,10,Unknown,"Feb 25, 1991","Honolulu, Hawaii",Rachael Ostovich,United States,,[],10,0,6,0,4,rachael_ostovich_69142.json,Male,"5'3""",Flyweight,https://www.sherdog.com/fighter/Rachael-Ostovich-69142,"64""",0,0,0,3,50,0,50,3,6,0,50,2,0,0,0,50,2,4,2025-04-13T21:22:47.863787,125.0
./data/devon_chavez_157195.json,,,2025-04-13T17:54:09.186591,,Unknown,"Jan 3, 1993","Visalia, California",Devon Chavez,United States,The Dude,[],2,0,2,0,0,devon_chavez_157195.json,Male,"5'8""",Featherweight,https://www.sherdog.com/fighter/Devon-Chavez-157195,"69""",0,0,0,1,50,0,50,1,2,0,0,0,0,0,0,0,0,0,2025-04-13T17:54:09.186591,145.0
./data/george_sullivan_15148.json,,,2025-04-13T18:31:11.021580,,Unknown,"Mar 13, 1981","Belmar, New Jersey",George Sullivan,United States,The Silencer,[],29,0,8,2,19,george_sullivan_15148.json,Male,"6'0""",Welterweight,https://www.sherdog.com/fighter/George-Sullivan-15148,"73""",0,25,2,1,12,0,62,5,8,2,42,8,11,57,0,0,0,19,2025-04-13T18:31:11.021580,169.0
./data/filip_tomczak_165451.json,,,2025-04-13T19:05:34.201430,,Unknown,"Jun 28, 1991",Poznan,Filip Tomczak,Poland,,[],17,1,6,0,10,filip_tomczak_165451.json,Male,"5'11""",Middleweight,https://www.sherdog.com/fighter/Filip-Tomczak-165451,"72""",1,50,3,3,50,0,0,0,6,0,10,1,3,30,0,60,6,10,2025-04-13T19:05:34.201430,184.0
./data/shyudi_yamauchi_57133.json,,,2025-04-13T16:01:17.485639,,Unknown,"Jun 21, 1991","Curitiba, Parana",Shyudi Yamauchi,Brazil,,[],32,0,11,0,21,shyudi_yamauchi_57133.json,Male,"5'7""",Lightweight,https://www.sherdog.com/fighter/Shyudi-Yamauchi-57133,"68""",0,72,8,3,27,0,0,0,11,0,14,3,6,28,0,57,12,21,2025-04-13T16:01:17.485639,146.0
./data/john_olav_einemo_2873.json,True,False,2025-04-13T21:15:10.687272,9,Unknown,"Dec 10, 1975","Oslo, Oslo",John Olav Einemo,Norway,The Viking,[],9,0,3,0,6,john_olav_einemo_2873.json,Male,"6'6""",Heavyweight,https://www.sherdog.com/fighter/John-Olav-Einemo-2873,"79""",0,66,2,1,33,0,0,0,3,0,0,0,2,33,0,66,4,6,2025-04-13T21:15:10.687272,251.0
./data/kyler_phillips_190919.json,,,2025-04-13T16:39:43.353644,,Unknown,"Jun 12, 1995","Phoenix, Arizona",Kyler Phillips,United States,Matrix,[],15,0,3,0,12,kyler_phillips_190919.json,Male,"5'8""",Bantamweight,https://www.sherdog.com/fighter/Kyler-Phillips-190919,"69""",0,100,3,0,0,0,0,0,3,0,41,5,5,41,0,16,2,12,2025-04-13T16:39:43.353644,135.0
./data/ludovit_klein_183159.json,,,2025-04-13T19:22:56.647194,,Unknown,"Feb 22, 1995",Nove Zamky,Ludovit Klein,Slovakia,Mr. Highlight,[],28,1,4,0,23,ludovit_klein_183159.json,Male,"5'8""",Lightweight,https://www.sherdog.com/fighter/Ludovit-Klein-183159,"69""",1,25,1,1,25,0,50,2,4,0,26,6,10,43,0,30,7,23,2025-04-13T19:22:56.647194,155.0
./data/andy_main_45236.json,,,2025-04-13T16:43:18.231390,,Unknown,"Mar 24, 1989","Boonton, New Jersey",Andy Main,United States,,[],18,1,4,1,12,andy_main_45236.json,Male,"5'11""",Featherweight,https://www.sherdog.com/fighter/Andy-Main-45236,"72""",1,75,3,1,25,0,0,0,4,1,25,3,2,16,0,58,7,12,2025-04-13T16:43:18.231390,145.0
./data/travis_lutter_4586.json,True,False,2025-04-13T19:53:23.955036,16,Unknown,"May 12, 1973","Dallas, Texas",Travis Lutter,United States,The Serial Killer,[],16,0,6,0,10,travis_lutter_4586.json,Male,"6'2""",Middleweight,https://www.sherdog.com/fighter/Travis-Lutter-4586,"75""",0,16,1,4,66,0,16,1,6,0,20,2,1,10,0,70,7,10,2025-04-13T19:53:23.955036,185.0
